order_id,order_purchase_timestamp,order_value,n_items,customer_state,payment_installments,dominant_category,high_value
90832f698bb7128cd0138d5ceb042379,2018-01-22,48.69,1,PR,1,computers_accessories,0
c546a6c20db2388cfdf1f72285456a3f,2018-02-02,164.79,1,PR,1,computers_accessories,0
76a49c5fef54cb6ca3491709fbb1690e,2018-04-02,68.23,1,RJ,1,computers_accessories,0
d0032af1034824fb3c4616830075fcb1,2017-08-03,42.77,1,SP,1,computers_accessories,0
7bb49ae162145b926eb697dbd5821f6a,2017-08-05,46.0,1,SP,4,computers_accessories,0
9f0c24c74a6da307a862a27b63886f1c,2018-01-13,95.67,1,DF,1,computers_accessories,0
7e491390b96f345321d7c43a4acfcc40,2018-02-08,56.84,1,SP,2,computers_accessories,0
5795641bab8a44216bb7f551187af034,2018-01-05,217.06,1,MG,1,computers_accessories,1
258dc8334fda68e1474385c00298c877,2017-07-31,26.0,1,RS,1,electronics,0
244483646327ebef66c8377c1184c598,2018-05-14,80.31,1,PI,1,electronics,0
0b23ff20645a72c0c1183b6b8ba15719,2018-02-01,87.84,1,MG,8,computers_accessories,0
c33a8aa2dd5053d9fc89793f94229ab4,2017-03-30,202.45999999999998,2,PR,1,computers_accessories,1
425aa81e7d43b94ca27a169bee385b8f,2018-03-29,157.77,1,PI,3,computers_accessories,0
f8a32dccc15ddefd099b9c9f3e943595,2017-03-16,91.56,2,MT,1,computers_accessories,0
021397df4601b61a8bd063be9b5c54a0,2017-11-16,352.05,3,SP,4,computers_accessories,1
77acb3b32ab623aaf525b52006d0c142,2018-01-23,43.69,1,MS,4,computers_accessories,0
0a8fa135a7aa265638024d7c4af050f7,2018-04-25,83.23,1,GO,7,computers_accessories,0
99d4dd36318ceb97e9feda8baade3ce2,2017-11-24,76.77,1,SP,3,computers_accessories,0
e27677cc62d6c8851e3b143c2e020291,2017-07-24,40.1,1,SC,1,computers_accessories,0
a73de8635a0cb0aee3da3736197f76b2,2017-10-02,1635.64,1,RJ,4,computers,1
94b9fdffc1d9b49273c91598fc0dc5e6,2017-02-03,55.87,1,RR,1,computers_accessories,0
6d885151b431516792fbfc7d393c90cd,2018-01-11,163.7,1,CE,2,computers_accessories,0
4ced342eaecfe9e29be64d5a93ce1379,2018-02-13,177.42000000000002,1,RJ,2,computers_accessories,0
6cb2000475274ad7e94d1e64f840e907,2018-06-19,84.66,1,MS,1,computers_accessories,0
7fadb5fea409b4722158492cd408177c,2017-04-22,111.85,1,RJ,6,computers_accessories,0
7fa917593c3ed7bd80f35dcb6e1aefbb,2017-09-25,44.379999999999995,1,MG,1,computers_accessories,0
2b8b7636f69e8dca87850024171a19fa,2018-02-22,116.13,1,RJ,10,computers_accessories,0
3469cd5864fcd9a98df4399780a22cc0,2018-01-31,31.71,1,SP,1,computers_accessories,0
f2006b46b9e70d59e442b6da97cd35fe,2018-02-10,155.12,1,SP,2,computers_accessories,0
44118a76298b0f15de5861da01b63f64,2017-09-18,182.93,1,RJ,3,computers_accessories,0
565b0bdb5bfef65df5a23890967586f6,2017-08-25,54.0,1,SP,1,computers_accessories,0
d69c7c969d600368c5f533b188e402eb,2018-05-03,30.71,1,BA,1,electronics,0
9371281837c6362f41236d947e32710d,2018-06-01,738.62,1,SP,3,computers_accessories,1
b9aa10598973e2e9a93a2922a2e17a43,2018-02-02,120.1,2,BA,1,electronics,0
8b2747171304ba1b058713f5d64fc179,2018-02-16,82.52000000000001,1,SP,3,computers_accessories,0
d2499c0f8dfc31c671a95be782256140,2017-11-20,96.83,1,PE,1,computers_accessories,0
4506b1cbdeeb686eb19dd753a7a645ee,2018-08-07,20.29,1,SP,1,electronics,0
10d6e6ff69ff215144be63f043568409,2018-04-25,104.3,1,PI,10,electronics,0
e31d53f30f45a0aa76551abf55d14cae,2017-06-10,25.09,1,MG,1,computers_accessories,0
f97a4a857b9a91dd1e7989becaed02ea,2018-08-07,25.78,1,SP,1,computers_accessories,0
c79d89949e9c0c15257737ad928cd954,2018-06-07,72.05,1,SP,1,electronics,0
c7fbf4fec3e516001a347b5b186d804a,2017-04-27,193.45,1,MG,2,computers_accessories,1
22d58ab98a59a304fd61d116c625ec4a,2017-10-27,1053.74,1,RS,10,computers_accessories,1
ef82fc4c2d59e67b942de26791b617c9,2017-09-22,257.79,1,RJ,6,computers_accessories,1
bb035502fccf4c1225de9b023182a395,2017-12-05,79.9,1,RJ,6,computers_accessories,0
df3960b25c473ba593162240539f09cf,2017-04-11,40.86,1,SP,1,computers_accessories,0
c1df7b442eae0851753ed884bdaacc02,2018-02-26,423.62,2,SP,1,computers_accessories,1
e2fbbc5e799749941a23275230ee1d8b,2018-03-03,162.51,1,SP,1,electronics,0
3eef2a97c78803eb4ae9dfd2a5779e62,2017-11-13,176.71,1,RJ,3,computers_accessories,0
ff6c4756c64b5b474194ac300f8b45fd,2018-04-16,138.57,1,SP,2,computers_accessories,0
7d9a71f7ac9e3a44b7a1b07570b605b0,2018-08-02,148.0,1,MG,2,computers_accessories,0
c7024b0259d1e73df96b2f98d588b19c,2018-03-01,51.379999999999995,1,MG,1,computers_accessories,0
e3b81e11591d22a361bd292adad69ca7,2018-01-10,32.379999999999995,1,PR,1,electronics,0
714fbed2a4271e76143dfa95f89ae9b1,2017-11-18,310.81,1,SP,2,electronics,1
005b49de51a4e006055e8487a50ad8e4,2017-04-09,61.379999999999995,1,RS,4,computers_accessories,0
fbe94831a781d534fefb49c93499dd91,2018-02-20,64.09,1,MG,1,electronics,0
cd0c854775bce057e6a7e27c79a58f00,2017-12-18,143.32,1,PA,5,electronics,0
bdc6d13db4338777a27724c65a0248c6,2018-01-26,168.18,1,RJ,1,electronics,0
a38aeb63e6290170677c4cf2ab4c0f7f,2018-03-26,163.79000000000002,1,RJ,6,electronics,0
78376bf275535930db73f00a985ef199,2017-06-06,186.56,1,SP,1,computers_accessories,0
b83dec1771b70a81dedd9db612fca052,2018-04-29,76.08,1,PR,1,computers_accessories,0
48c43415ea1c4af9afa92542183b6e55,2016-10-10,33.519999999999996,1,RJ,1,computers_accessories,0
e44e0cbca34accde72251d80c7d08cfe,2018-05-16,1319.32,1,SP,1,computers_accessories,1
c8eff3c56ced8765918fd445d9c3cbd0,2018-01-25,99.0,1,BA,1,computers_accessories,0
b4df3dcfa59f9958e993be5decfee5ce,2018-05-09,88.37,1,RJ,1,computers_accessories,0
c21e59c9c618133611b4c96a9eefca19,2018-03-19,77.38,2,SP,2,computers_accessories,0
68c499102625079201aa9bbcabd4108f,2018-07-22,70.59,1,SP,1,electronics,0
080480ad9ab2cde9dd7f580cc063ecc9,2018-05-22,87.97,1,SC,3,computers_accessories,0
fd2b355e216e132b6c0f3f1b18828c95,2018-06-29,91.61,1,RS,1,computers_accessories,0
2a0bb55de2144ca90f83868c97320be4,2018-04-17,38.129999999999995,1,RS,1,electronics,0
b07365d2d0d22bc99d8ef5107e761a88,2017-09-12,221.98000000000002,1,MG,10,electronics,1
1bc50e93f3ab76ab6677faad4dd5216b,2018-06-04,47.84,1,PB,1,computers_accessories,0
1c8e9b2af72bd475a280fe4e56ca4364,2017-11-08,77.71,1,SP,1,computers_accessories,0
3fc22e5676244cf405146dd191909147,2018-04-06,92.83,1,SP,1,computers_accessories,0
c509cd4cbd55c89e768d63aad28884c7,2018-03-08,32.37,1,SP,1,electronics,0
24016340d5156f96d37500c78a7fe591,2017-08-17,373.11,2,SP,1,computers_accessories,1
e00d3f33450408f4b359426def9f3961,2018-02-17,160.17,1,SP,1,computers_accessories,0
5732ff3d673577d9e4f61f10e8d62a13,2018-08-16,40.269999999999996,1,RS,1,computers_accessories,0
0a97f36e62839a22eb00bcc9a9160e70,2018-01-10,61.28,1,PB,1,electronics,0
c6952ba78d5adfd24e93300fc30718c6,2018-06-28,83.13,1,PB,8,computers_accessories,0
6b3283bced42ff1c70f94eb1736fdabc,2018-06-06,207.22000000000003,2,SP,1,computers_accessories,1
1445b855fa0df69380dbc1c056659617,2017-10-17,69.93,1,SP,1,electronics,0
26a0511a8dce1ef6bc00ba48435b7081,2017-12-03,20.73,1,SP,1,electronics,0
e8b6cca7cbf957842422d0dca2d1e577,2018-06-18,55.04,1,CE,1,electronics,0
ce7be9c906c372368c7786881d6a6842,2018-01-29,388.24,2,PR,5,computers_accessories,1
8ee5cab30019132affead27f19959ff2,2018-05-19,2564.65,1,SP,10,electronics,1
6ccd16e549ce0ddb62d8a6ec81f50a8c,2017-06-12,44.239999999999995,1,SP,1,computers_accessories,0
d36a4e2b3b3896998031588f13c260d5,2017-06-23,126.4,4,RJ,6,computers_accessories,0
a2d927607d821f3655717e2aa7eaa3f2,2018-02-18,51.379999999999995,1,MG,1,computers_accessories,0
748ba0fbe79f60119170501f3cba8b00,2017-06-22,367.2,1,MG,1,computers_accessories,1
a77c3672ed91bcc07448d37cfa69926c,2018-03-26,107.78,1,PR,1,computers_accessories,0
309de5faf9baa8961fd068f3f4e44dcd,2018-01-31,44.089999999999996,1,RS,4,computers_accessories,0
5b7aed674843fc9b20d1c4cef543a761,2018-05-09,59.22,1,SP,1,computers_accessories,0
0381dc399ab9a6c55f83eca96907a034,2018-02-26,91.86000000000001,1,MS,1,computers_accessories,0
25c8919c8c90673cb1774799b00f8fcc,2017-08-15,528.6999999999999,1,SP,10,computers_accessories,1
2650182d08952a9f43a4ead5a39630ad,2018-08-12,30.060000000000002,1,MG,3,computers_accessories,0
11ea58a620fd9de597a9f914ee52d9c9,2018-06-10,100.03999999999999,1,PE,2,computers_accessories,0
4c62b34217c704b6986322911ea89c80,2017-10-17,222.17000000000002,1,PA,2,computers_accessories,1
960dbad4c14e64cd6b327fdccdb2d231,2017-11-23,181.24,1,GO,2,computers_accessories,0
652ae40b48d62a6682c9f4a674f83621,2018-05-15,87.32000000000001,1,SP,1,computers_accessories,0
de68ff91737ba366892be2067a2cdfec,2018-06-06,27.23,1,GO,2,electronics,0
60c6ad4cefc764d607e14ca66de81444,2018-02-21,186.85,1,MG,1,computers_accessories,0
a605e090234561f97bea7da842220f0d,2018-07-02,144.94,1,SC,1,computers_accessories,0
2dd788ca81b01065600706161793b829,2018-05-16,121.7,1,RJ,1,computers_accessories,0
b02aff946bf246d61d7f3977e0d352c1,2018-04-05,73.50999999999999,1,RS,1,computers_accessories,0
8e75defef52610477f8662c16b16498a,2018-06-18,46.3,1,SC,1,computers_accessories,0
7eb84fb181fe75a2b97152673283b52c,2018-02-15,163.02,2,SP,3,computers_accessories,0
34e52c9f5c9ec68a599473a73c06a782,2018-02-22,95.10000000000001,1,ES,1,computers_accessories,0
ccc2fdf91b8602da839b8cc89ec47dbe,2017-11-23,869.33,1,SP,10,computers_accessories,1
97352341e218f0089a070b1be89f47bf,2018-06-14,71.46000000000001,1,MG,1,computers_accessories,0
d5c99387bb0975f7fd307eab0b02bd63,2018-03-14,33.230000000000004,1,RJ,1,electronics,0
c396875c8c74f02ac52d7c40caaa9497,2018-03-06,602.69,1,SP,10,computers_accessories,1
04b3f8c1795246a5d14db7496d570bc9,2018-02-08,101.96,1,SP,1,computers_accessories,0
3ba7ce85dc458d349b295ec9e55d2098,2017-09-20,54.69,1,BA,1,computers_accessories,0
79c4bd6c466a226de3a2b9ee556a0116,2017-03-13,470.42,2,SP,6,computers_accessories,1
41b77be2144c06162d34e0a18f8f15ce,2018-07-25,25.67,1,SP,1,computers_accessories,0
cdba3ddb2a93c5bb758212a2114cab97,2017-08-03,35.01,1,PR,1,computers_accessories,0
2f23a9158502cad79609b5f062f56ca0,2017-09-06,350.19,1,SP,1,computers_accessories,1
8753234920fc250d95ea7dc9d517cef9,2018-03-29,92.83,1,SP,4,computers_accessories,0
bbf1da6f38b4bbebb7ecde7ce65cd47d,2018-02-21,87.55000000000001,1,SP,2,computers_accessories,0
7a76b222b6be79748cd291410b57c160,2018-05-12,70.38,2,SP,1,electronics,0
1192d161975e75d0b5c3a018937df110,2017-10-19,175.77,1,SC,1,computers_accessories,0
540544251975ba4515aebe0ac8525067,2017-06-19,74.2,2,RJ,3,computers_accessories,0
caf2048fee4b72387d1a2903becb1e60,2018-06-26,82.72,1,PR,1,computers_accessories,0
cf6908e8b524d8fac0d70a5cc8bd749b,2017-08-29,1150.11,1,SP,6,computers,1
94fd9673a19164ebf42ba85826aff8b4,2018-05-24,26.39,1,SP,2,computers_accessories,0
5f5e8d13d1088bb941ae3b0ebff0feff,2017-05-12,427.1,1,SP,1,electronics,1
5f6c4fd8bf209354048c07f8e15d8a03,2018-03-27,58.18,1,ES,1,computers_accessories,0
9c20d32da9901199ffd5a24288b6c259,2017-04-12,222.92000000000002,1,SP,1,computers_accessories,1
bd15e6a6eec338675a42659c3509da35,2018-05-14,272.64,2,MG,1,computers_accessories,1
956e905489c92b9c9478e8bd23609261,2017-07-07,77.78999999999999,1,SP,1,electronics,0
09c10d01ea598b37493ee93aa01cb066,2018-07-14,25.130000000000003,1,GO,1,electronics,0
aa77e41fccfdbf35ae4acad0909a9618,2018-05-03,179.98000000000002,1,MT,1,computers_accessories,0
3d2dcb01fbc5f4d34251dfc216cb2034,2018-05-10,61.730000000000004,1,MG,1,computers_accessories,0
5f1b7704047e1c4de739797c27c6c45c,2018-04-10,161.53,1,SP,1,computers_accessories,0
a78c0962e6a2425978965be2eabb31f8,2018-07-23,79.7,1,SP,1,computers_accessories,0
8d64e424b042f023526817b2f765a442,2017-11-30,208.64000000000001,1,SP,3,computers_accessories,1
7497aef0a44235d9716819a06ae3d1b8,2018-02-27,221.81,1,SE,2,computers_accessories,1
c8f940fbc25bac4ef4c6c97047d59899,2018-06-24,122.43,1,DF,1,electronics,0
f35ddefd9f69ce48e6a38a12b97ec26b,2018-04-12,203.82,2,SP,1,computers_accessories,1
731a8110be2ef91dd6967336a930b4e3,2017-09-22,202.06,1,SP,7,computers_accessories,1
ab9e742195daf35a5169f1439b2706b4,2018-07-28,239.73,1,RS,1,electronics,1
9b7e94b15ccd427e75e425bd24133b2b,2018-08-09,151.05,1,SP,1,computers_accessories,0
10b5d5c95177be116333e9a65a6fdea4,2018-03-04,85.24,1,SP,7,computers_accessories,0
a5f76c8d3b285a86d564ee16eec3f013,2017-07-19,958.84,4,SP,1,computers_accessories,1
77dd0936b9f8f4340353ccb7e6ba7922,2018-01-17,83.73,1,SP,1,computers_accessories,0
6856cad14147606a83cb29cb4feffce3,2018-04-08,86.26,1,SP,1,computers_accessories,0
f5caea85860d3a763e906f2562415517,2018-04-29,120.22,1,SC,10,electronics,0
9c96fac210f67f329b80d898001fee09,2017-11-21,65.0,1,MG,1,computers_accessories,0
a6e9d106235bcf1dda54253686d89e99,2017-07-03,105.38,1,RJ,4,computers_accessories,0
e0fb4639f54bdaa580ed4511c8d7b778,2018-04-16,68.87,1,SP,1,computers_accessories,0
68ad0ebee3a67c4fac46dd25a0008850,2017-12-07,75.08,1,GO,1,computers_accessories,0
ceb206889bfdb174fa5455fee822c210,2018-07-23,44.41,1,GO,1,computers_accessories,0
c943573ef15aaafe66bc4048d2aa6f35,2018-08-21,134.41,1,SP,1,computers_accessories,0
650877e1fc44c2f52a0b494da9c78020,2017-07-18,118.41000000000001,1,SP,10,computers_accessories,0
b882b5c0534fa68c690e739dd788512a,2017-08-29,320.28,1,SC,1,computers_accessories,1
6c11e4c7d9e5f7769c8090475602f54e,2018-08-22,88.71,1,SP,1,computers_accessories,0
676232c436e714d6dcfeae445f02fedd,2018-01-12,133.22,1,RO,1,computers_accessories,0
9561fdb9089a36bb1e9c58c334053eda,2018-01-23,230.9,2,SC,1,computers_accessories,1
387ca56ee49ac7729110f669eeb9e3cf,2018-06-21,114.78999999999999,1,DF,4,computers_accessories,0
2a76e895450a367a28355453685b1e21,2018-04-25,74.41,1,SP,7,electronics,0
7aaf9c17ae408e7a639faf0623c5cc73,2018-04-01,47.67,2,SP,1,computers_accessories,0
dba3d308cfb77b3fcc46a50e560080bb,2018-01-07,1898.27,1,PB,5,electronics,1
4c95b21e5d08a34a3a48839f2d007982,2018-02-23,62.28,1,RN,6,electronics,0
b148b0338ed3231c5dcc4564f81a7586,2018-05-11,42.129999999999995,1,RJ,1,electronics,0
1a0c4417bf4f48e594a23d90d8d7581c,2018-04-21,74.41,1,SP,1,computers_accessories,0
08dd806c9344c87a3f061a6540a65041,2018-05-22,196.68,2,SC,1,computers_accessories,1
85eb2a6b95fb63038d835a7b235b47d0,2018-06-05,65.22,1,SC,3,computers_accessories,0
f832a90e0e5f392aa29255b5716b012d,2018-04-26,107.46000000000001,1,SP,1,computers_accessories,0
41e058d34a41343f01cdc9a6add38423,2017-12-18,169.35,1,RJ,1,electronics,0
a79f369e816d39951d6f26ef65842903,2018-01-29,32.379999999999995,1,SP,1,electronics,0
adcdccd191342caa54f60a1f3e6df547,2017-12-31,72.08,1,SP,4,computers_accessories,0
c9d520a482f52b364a05d0252cd45852,2018-08-05,119.32,1,SP,1,computers_accessories,0
b4422eb7a5a5d3ec5f0b8fbfb75f5184,2018-07-16,88.49000000000001,1,SP,3,computers_accessories,0
b7e36ef3e482d9d0d18460e33a5258a8,2018-01-11,31.089999999999996,1,MG,3,computers_accessories,0
c41fcb90e5c4e310d014634135fb1279,2017-05-10,474.40000000000003,2,RJ,1,computers_accessories,1
dc0e878c900ba40571360f0890a14666,2017-11-25,130.57,1,SP,3,computers_accessories,0
f53fee7428c6bc090f954df111b6e0f0,2018-07-26,318.3,1,AC,4,computers_accessories,1
6bd5b651ad62255f0f308679544e9916,2018-02-26,43.0,1,SP,1,computers_accessories,0
c144b68c70e421786c9b664b23a13210,2018-07-03,74.51,1,MG,5,computers_accessories,0
0bece47d86c4c6000ca551001a15669d,2017-10-11,206.97,3,RS,1,computers_accessories,1
7978aa5d3192f689ad92bcb96ae2fef0,2017-10-28,53.05,1,PA,1,computers_accessories,0
77f479e3e239f3478fe743b319837eb5,2018-01-30,28.75,1,RS,1,electronics,0
a23f4025d60af6199b5eb5631b070e7f,2017-12-07,1894.41,3,BA,10,computers,1
0f43f4cfe3c1717621349b811d2a85c1,2017-12-05,52.54,2,SP,1,computers_accessories,0
46b822b7e203850a10e485ed02abf2bb,2018-08-02,161.9,1,MG,2,computers_accessories,0
b5a38afc36fef9a2e97d2c96be884aea,2018-01-16,170.37,3,BA,1,computers_accessories,0
5f766dfc65eff86be5b3015dbce0e2c6,2018-04-14,112.25,1,SP,4,computers_accessories,0
f4bfb8dea9ecdb8ecff6f92691e8f45d,2017-11-18,57.58,1,SP,1,computers_accessories,0
f85fb1941bed505cf25dd03fb4fc27b1,2018-08-11,37.58,1,DF,1,computers_accessories,0
0fdf3166230480d0c55e5d70a2da40c2,2018-01-26,42.0,1,RJ,2,computers_accessories,0
1ea9b7f6873a48576305dc42fae0e3da,2017-05-22,481.3,1,RJ,10,computers_accessories,1
824f7b83ad5c2c56384f4e6e8a8f2750,2017-11-10,36.239999999999995,1,SP,1,computers_accessories,0
483ad8e78dc16136316aded1f0602031,2018-01-22,216.87,2,PR,1,computers_accessories,1
fd6271b5137f0a12cac31ef41cbef0a2,2018-01-31,225.67000000000002,1,DF,1,computers_accessories,1
055e4873984d5da3b7d65dc86a3c4149,2017-11-20,206.99,1,RS,1,computers_accessories,1
7570e5e9db9baf79a9d7d6df7bfbda19,2017-11-28,98.78999999999999,1,RJ,1,computers_accessories,0
ad98bfae2e5e9bad9d1010a3459712be,2018-01-04,35.69,1,RJ,1,electronics,0
f1db3b4ae1a3252075e1bcb338303e7f,2018-01-22,144.9,2,RS,1,computers_accessories,0
1c319576cde33909a59cb779cd50b2b1,2018-03-03,134.01,1,RO,10,computers_accessories,0
0e6cf8f20e333a20382f95ad56c9c676,2017-08-18,183.93,1,SP,2,computers_accessories,0
05a8c94a9361d5496501f6577cf82841,2018-03-17,166.59,1,RJ,1,computers_accessories,0
9baba2001be25ff76212cddad73139de,2018-02-14,36.69,1,RJ,1,electronics,0
3d2919530aea3496b5773b143910145f,2018-08-14,47.53,1,SP,1,computers_accessories,0
eea78051bcf00afa8b82cbc3a31008d6,2018-01-10,82.52000000000001,1,SP,1,computers_accessories,0
b727ce8aa4bb6701e5aaa359ede7c6f6,2018-03-27,274.26,1,SP,1,computers_accessories,1
54a05520cf3e089ebf5dd8575f9ac38a,2018-07-18,34.44,1,RJ,1,computers_accessories,0
976a0661dde5bced1e33afea59986424,2018-02-21,173.27,1,DF,1,computers_accessories,0
58c4df4904044782bb1361c5cb001538,2017-05-14,408.56,2,SP,10,tablets_printing_image,1
a52afc640f675ddcbf056eb1e7967bc0,2017-03-11,179.51,1,DF,8,computers_accessories,0
1b68a09aef174135ac2b4a138c3a1eda,2018-06-11,68.25,1,BA,1,computers_accessories,0
51f15a10614267de8d770ec0ec09febd,2017-09-06,206.42999999999998,1,SC,10,computers_accessories,1
6f806fde47aba06190ac3c525cd901ed,2018-01-08,183.61,1,PR,2,computers_accessories,0
8a3ec851fda600089ac1c69ca40215c0,2018-06-06,56.29,1,SP,2,computers_accessories,0
32de90a35e2a57a276be3e36d3c51ed2,2018-04-01,193.65,1,SP,2,computers_accessories,1
a14d7576c8e4ff4378798287af2faffb,2018-06-10,171.0,1,RJ,2,computers_accessories,0
11482cc48ea1ca80d6672a16eef373f3,2017-11-28,144.75,1,MG,2,computers_accessories,0
83bb596248fd091d99fa8d5aadde8fa7,2018-06-20,104.8,1,SP,7,electronics,0
cf8565a85deb141e6113476f67622a70,2018-04-27,102.17,1,RJ,2,computers_accessories,0
3bee2e950ef2b2811ae57c743f57002b,2018-02-18,60.72,1,SP,6,tablets_printing_image,0
607151a6fd6a09510f6ca248e8fe1bc3,2018-02-16,187.76000000000002,2,MG,1,computers_accessories,0
a3158596d75b867b743226ce715f340f,2018-03-22,74.28999999999999,1,PR,1,computers_accessories,0
79e2067169f58128a02eb6d4ea2a7372,2017-07-14,29.27,1,SP,1,computers_accessories,0
94ab04bddd7b1b7e183c95cce062c3f5,2017-07-05,92.99,1,RJ,3,computers_accessories,0
707b67c6036569d9eba912e2c8609ee4,2017-03-26,103.02,1,RJ,8,computers_accessories,0
fef894b62a0f41d0511cdb289f554533,2018-04-18,251.5,1,SP,1,computers_accessories,1
46d45c02db0c16939f8f1c45a9c8a344,2017-07-03,125.42,1,RJ,10,computers_accessories,0
f89525a2a79be7efb2afb5844cf2652d,2018-01-24,104.86999999999999,1,RS,1,computers_accessories,0
03fa3f4dec4b3647d00532079f723fec,2018-02-26,161.85999999999999,1,MG,3,computers_accessories,0
a770d696d001cb50c7ef69105c3e06f4,2017-11-23,53.9,1,PB,1,electronics,0
34d92634e60b8234ac42750fd4b76fec,2018-03-29,75.45,1,SP,1,computers_accessories,0
e351155ff64b9c7d91161289dc6e69c2,2018-01-04,204.88,1,AP,2,computers_accessories,1
922587c6bf637f545a82eb3f9136ae30,2017-08-18,45.0,1,SP,1,computers_accessories,0
200af1dfa6b1bbe29adcddac8ed2a00b,2018-01-15,592.18,2,SP,1,computers_accessories,1
18ea31163ebdbdd5972db7345aca7ae5,2018-02-25,29.88,1,CE,1,electronics,0
e72e22dce48aaee824371b8e02641f15,2017-10-16,1471.51,1,RJ,12,computers,1
01c2c8708930c4fb8ed278dfe7ec93c7,2017-11-26,257.43,1,SC,3,computers_accessories,1
ff280fe8985905ec69a41d6510cdcbe4,2018-01-30,17.77,1,SP,1,electronics,0
4572e35be0f6c21676fce75fcc79162d,2017-06-22,380.67999999999995,1,GO,1,computers_accessories,1
e87746786779edef45938a6bc4572c0b,2018-02-03,51.53,1,DF,1,electronics,0
1b55d5825b9f0ea76d9f105222eb6910,2018-02-22,29.68,1,SP,1,electronics,0
0347e77ba3ffb1d21339231e1f882b5c,2018-02-05,165.04000000000002,2,SP,2,computers_accessories,0
6edc82aed8285a03faae5a51ed36eb0e,2017-05-05,113.86,1,MG,1,tablets_printing_image,0
2c9412a5ce9b92f719fe2dbd54f6a16e,2018-04-16,138.74,1,BA,5,computers_accessories,0
98a2a4cca9f2d2ff187a6b456abb7c74,2018-03-17,52.69,1,SP,1,computers_accessories,0
520b343a3cfee76d9517d96e84b03277,2018-05-05,138.74,1,MS,2,computers_accessories,0
9e9d4673d9d0f8c0d68a48c13638c606,2018-01-08,90.28,1,RS,1,electronics,0
d858299446e4d2e4a686d1dcf9a93359,2018-01-07,654.41,1,MG,12,computers,1
3d99e7d777a95ec05932b38e114a14d3,2018-04-27,154.86,1,SP,2,computers_accessories,0
0df6d3734fc28f15c08eb4a9f931e3a8,2018-02-05,21.77,1,SP,2,computers_accessories,0
e23b12899aef6772719cbdb98dd5bf8c,2018-07-24,150.73000000000002,1,RJ,1,computers_accessories,0
bde4e874383e1817284c013ec6a2d72e,2018-02-07,67.11,1,MG,1,tablets_printing_image,0
4d9aeb0219e736ad9dd72af9f25b3f88,2017-01-12,50.86,1,PR,1,computers_accessories,0
b5b103fe531168050d785d5b8de74174,2017-01-30,2217.99,1,RS,10,computers,1
8cfc6624adef5f59e3ddd7167bc07107,2018-02-05,27.75,1,PR,1,electronics,0
05fcd933547be81890bc4d62357fdf3f,2017-07-19,408.12,4,SP,9,computers_accessories,1
a31b5fae4fbd29cc31b52b48e467e607,2018-02-19,83.17,1,PR,1,computers_accessories,0
1904f9d81f67036679dca4b431f11a46,2018-03-28,47.58,1,PR,1,computers_accessories,0
fb6343faebbbee8c21d59d4ae59477a8,2018-07-04,143.86,1,SC,1,computers_accessories,0
5d1af85a51beb3a9787bdbe3152a024b,2018-06-25,77.22,1,SP,1,computers_accessories,0
0ec153c68d6e5b0dfe5128a34ffe6490,2017-12-17,87.05,1,SP,1,computers_accessories,0
4eff3ad36f5e69d4d33d9798ecf22bf6,2017-07-15,165.81,1,ES,5,electronics,0
a824faec1bb9e0196ae712df257ab203,2017-11-27,21.43,1,SP,1,electronics,0
946d0f6c2be5f68f7a11380b3b2ad702,2017-05-13,49.53,1,MT,1,computers_accessories,0
57dd83bf1021dc5613a4e19544a99915,2018-04-16,150.52,1,PE,1,computers_accessories,0
64c8df7b4890817fdc2023304306f58f,2017-07-09,25.380000000000003,1,SP,1,electronics,0
44003ab575a9154a1560d283e5bfaab9,2018-05-21,38.28,1,SP,1,computers_accessories,0
e19a1b398beea6784e6dc219eb0a6a89,2017-02-01,35.42,1,RJ,1,computers_accessories,0
beaf95465b542dea76df78b2fb86a97a,2018-04-19,53.22,1,MG,1,computers_accessories,0
2fbf5b0affccbe063b648b85eb6480a8,2017-06-27,27.380000000000003,1,PR,1,electronics,0
ec02fe36bde29efb02d86ad842b6f512,2017-12-22,21.48,1,SP,1,electronics,0
0b8c6aefe987f59ab3cea15927aedc8e,2017-12-19,31.38,1,SP,1,electronics,0
35ae6fcf66dba4f6760a20b921867b2b,2018-07-21,156.37,2,SP,2,computers_accessories,0
aebab300abbae798a2b725d92a3f6132,2017-12-11,105.22,2,BA,1,computers_accessories,0
ba708502fb9111dc0e00caca9c386b21,2018-04-11,378.4,1,SP,10,computers_accessories,1
e80c013ed85f10721afbdeb2808bf4b7,2018-05-10,160.51,1,PB,15,computers_accessories,0
eeba1dfa84dff855a9bcedcb487549dd,2017-11-06,208.71,1,SP,1,computers_accessories,1
04ffe2f01e4967bb8dd86f8d1db29d89,2017-06-26,771.88,1,SP,1,computers_accessories,1
feeca366b9564e8753ab062807da307f,2018-01-14,137.18,1,MG,1,computers_accessories,0
2ec795cf2d2eb7925def2e207f6f648c,2018-02-04,104.38,1,RJ,1,computers_accessories,0
4baf66d022680c163d31c85a42b6bbd6,2017-08-23,163.33,1,SP,7,electronics,0
38173930252d680d26301b01fbc43de4,2017-03-28,57.9,2,RS,1,computers_accessories,0
b63a4baa025f1db7cd7f3bd5f4336c11,2018-02-02,122.49000000000001,1,PE,1,computers_accessories,0
eb9467fb82e562d5d44ece6d6b8a42d0,2018-03-06,38.03,1,MG,1,electronics,0
